RowNumber,LeadId,Surname,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active,Converted_y_N
8728,15567437,Emenike,5,Direct,Female,30,Surat,Base,1,1,1,0
8729,15711687,Nero,2,Networks,Male,41,Delhi,Base,1,1,0,0
8730,15656592,Toscano,4,Direct,Male,48,Mumbai,Platinum,2,1,1,0
8731,15634373,Yang,5,Networks,Male,30,Chennai,None,2,1,0,0
8732,15769125,Palerma,5,Organic,Female,41,Cochin,None,2,1,0,0
8733,15711386,Trentini,5,Networks,Female,29,New Delhi,None,2,1,0,0
8734,15714241,Haddon,5,Organic,Male,42,Ahmedabad,Platinum,1,0,0,1
8735,15642530,Coates,5,Direct,Female,47,Cochin,Silver,1,0,1,1
8736,15713599,Castiglione,5,Networks,Male,30,Cochin,Base,1,1,0,0
8737,15744770,Stone,4,Networks,Male,44,Bangalore,None,2,0,0,0
8738,15780498,Maynard,4,Networks,Male,34,Chandigarh,Silver,1,1,1,0
8739,15624397,Moore,4,Networks,Male,43,Mumbai,None,1,1,0,0
8740,15615219,Obielumani,3,Networks,Male,59,Chennai,Silver,1,1,0,0
8741,15570908,Harding,4,Organic,Female,29,Surat,None,1,1,0,0
8742,15762855,Hill,4,Organic,Female,23,Mumbai,None,2,1,1,0
8743,15661827,Brown,4,Organic,Female,45,Delhi,None,2,1,1,0
8744,15746035,Pagnotto,2,Organic,Male,25,Ahmedabad,None,2,1,0,0
8745,15691906,Esposito,4,Direct,Female,49,Chennai,Silver,2,0,1,1
8746,15793424,Tan,4,Organic,Female,28,Mumbai,None,2,0,1,0
8747,15577905,Hammond,4,Networks,Male,34,Mumbai,None,2,1,0,0
8748,15667216,Chung,3,Networks,Female,29,Cochin,None,2,1,1,0
8749,15673971,Houghton,4,Direct,Female,44,New Delhi,Gold,1,0,1,1
8750,15701238,Chia,4,Networks,Male,47,Hyderabad,None,2,0,1,0
8751,15644849,Zikoranachidimma,4,Networks,Female,32,Bangalore,None,1,1,1,0
8752,15635531,Boag,3,Organic,Female,30,Mumbai,None,2,0,1,0
8753,15632263,Pagnotto,3,Organic,Male,30,Chennai,Base,1,0,1,0
8754,15720110,Oluchukwu,5,Networks,Male,32,Bangalore,Base,1,1,1,0
8755,15619045,Baxter,5,Networks,Female,43,Delhi,None,2,1,0,0
8756,15697510,Tien,5,Organic,Female,52,Surat,None,1,0,1,1
8757,15784923,Chimezie,5,Direct,Female,37,Chandigarh,Base,1,1,1,1
8758,15567383,Slone,4,Direct,Female,44,Bangalore,None,2,1,0,0
8759,15732621,Martin,4,Networks,Male,34,Cochin,None,1,1,1,0
8760,15757981,Loggia,5,Networks,Male,66,Mumbai,None,1,1,1,0
8761,15727819,Hartley,4,Organic,Female,34,Cochin,Platinum,1,1,1,0
8762,15738088,Parkin,4,Organic,Male,63,Cochin,None,2,0,1,1
8763,15765173,Lin,1,Networks,Female,60,Chandigarh,None,1,0,0,1
8764,15665159,Brooks,5,Networks,Male,61,Kolkata,Silver,2,1,1,1
8765,15618203,Tien,5,Direct,Male,51,Mumbai,Base,2,1,1,0
8766,15791452,Dann,4,Networks,Male,39,Hyderabad,None,2,0,1,0
8767,15638159,Trentino,4,Organic,Female,36,New Delhi,None,1,0,0,0
8768,15585466,Russo,3,Networks,Male,29,Cochin,None,2,0,1,0
8769,15677310,Christie,5,Direct,Male,62,Chennai,None,1,0,0,1
8770,15646262,Ross,4,Networks,Male,31,Surat,None,1,0,1,0
8771,15656901,Nnonso,4,Networks,Male,59,Mumbai,None,2,1,1,0
8772,15621093,Teng,4,Direct,Male,31,Delhi,None,2,0,0,0
8773,15592123,Buccho,5,Networks,Male,30,New Delhi,None,2,1,1,0
8774,15589200,Madukaife,4,Organic,Male,34,Ahmedabad,None,2,0,1,0
8775,15602934,Dunn,2,Networks,Female,33,New Delhi,Silver,2,0,1,0
8776,15812720,Hooker,6,Direct,Male,37,Cochin,Silver,2,1,0,0
8777,15695383,Griffin,3,Organic,Male,44,Ahmedabad,None,2,0,1,0
8778,15723064,Kistler,4,Organic,Male,24,Hyderabad,Platinum,2,0,1,0
8779,15761606,Law,4,Organic,Female,37,Ahmedabad,None,1,0,1,0
8780,15650322,Grigoryeva,5,Networks,Female,34,Chandigarh,None,1,1,0,0
8781,15669782,Chu,6,Direct,Male,39,Ahmedabad,Base,1,0,1,1
8782,15751628,Onyemachukwu,2,Networks,Male,60,Surat,None,1,1,0,0
8783,15809057,Lu,3,Organic,Female,27,New Delhi,None,2,1,1,0
8784,15617052,Watson,5,Networks,Male,34,Ahmedabad,None,1,0,1,1
8785,15590810,Fallaci,4,Direct,Female,41,Ahmedabad,Silver,1,0,1,1
8786,15801293,Ni,6,Direct,Male,27,Hyderabad,None,2,1,1,0
8787,15770968,Leason,5,Direct,Female,19,Mumbai,Base,2,0,1,0
8788,15572356,Tsai,4,Organic,Male,73,Hyderabad,Base,1,1,0,0
8789,15603247,Bruner,5,Direct,Female,35,Hyderabad,Gold,1,0,1,0
8790,15619116,Wallace,2,Networks,Female,36,Bangalore,None,2,1,0,0
8791,15691792,Young,2,Organic,Male,35,Mumbai,None,1,0,0,0
8792,15783276,Forbes,5,Networks,Female,25,Ahmedabad,None,2,1,1,0
8793,15766137,Muir,2,Networks,Male,34,Bangalore,None,2,1,1,0
8794,15574554,Pugh,3,Direct,Male,66,Mumbai,None,2,1,1,0
8795,15578671,Webb,5,Organic,Female,29,Hyderabad,Platinum,1,1,1,1
8796,15716608,Walker,4,Organic,Male,38,Bangalore,None,3,0,1,1
8797,15690670,Cox,5,Networks,Male,33,Bangalore,None,2,1,0,0
8798,15630466,Maclean,5,Networks,Male,45,Mumbai,None,1,0,0,0
8799,15630349,Hollis,3,Organic,Male,23,Chennai,None,2,0,1,0
8800,15803801,Jamieson,2,Networks,Male,34,Delhi,None,2,0,1,0
8801,15647890,Su,4,Networks,Male,37,Ahmedabad,Gold,1,1,1,0
8802,15606115,P'eng,3,Networks,Female,52,New Delhi,Platinum,1,1,1,1
8803,15714642,Hawkins,5,Organic,Female,40,Surat,None,1,0,1,0
8804,15741181,Ndubuagha,5,Networks,Male,41,New Delhi,Silver,1,1,1,0
8805,15773973,Hill,5,Networks,Male,41,Bangalore,None,2,1,0,0
8806,15758546,Norton,6,Organic,Male,39,Mumbai,None,2,1,1,0
8807,15598940,Achebe,4,Direct,Male,38,New Delhi,Platinum,2,1,1,0
8808,15669783,Simpson,3,Networks,Female,60,Chandigarh,None,2,1,0,1
8809,15624993,Chiang,5,Networks,Female,36,Surat,Silver,1,1,1,1
8810,15760568,Dalrymple,3,Direct,Female,38,Chennai,Silver,2,1,0,0
8811,15699047,Chukwuemeka,4,Networks,Female,21,Ahmedabad,Base,2,1,1,0
8812,15616168,Ojiofor,4,Networks,Female,35,Surat,None,1,1,1,0
8813,15773146,Rubeo,4,Networks,Male,26,Chandigarh,Silver,2,1,0,0
8814,15770375,Fanucci,6,Direct,Female,26,Mumbai,Base,1,0,1,0
8815,15589725,Zubarev,5,Networks,Female,51,Delhi,None,2,1,1,0
8816,15710034,T'ao,4,Direct,Male,43,Hyderabad,Silver,2,1,0,1
8817,15800806,Pai,4,Organic,Male,31,Surat,Base,2,1,1,0
8818,15570485,Udegbunam,3,Organic,Male,40,Delhi,Platinum,1,0,0,0
8819,15575391,Claypool,4,Networks,Female,37,Chandigarh,None,2,1,1,0
8820,15790750,Manfrin,3,Direct,Male,36,Cochin,Base,1,1,0,0
8821,15714832,Baker,4,Direct,Male,36,Ahmedabad,Gold,1,0,0,0
8822,15619953,Efremov,4,Organic,Female,42,New Delhi,None,1,0,1,0
8823,15673929,Chin,3,Networks,Male,64,Delhi,None,2,1,1,0
8824,15578835,Brookes,4,Organic,Female,50,Hyderabad,Silver,1,1,0,0
8825,15752388,Doyle,4,Organic,Female,35,New Delhi,None,2,1,1,0
8826,15797081,Ajuluchukwu,4,Direct,Female,49,Ahmedabad,Base,2,1,1,1
8827,15570194,Ikemefuna,2,Networks,Male,29,Chennai,None,2,0,0,0
8828,15580149,Fowler,4,Organic,Male,41,Surat,None,2,0,1,0
8829,15777708,Liao,6,Organic,Female,38,Chandigarh,None,2,0,1,0
8830,15769955,Onuora,4,Networks,Female,40,Hyderabad,None,2,0,0,0
8831,15810444,Aksenov,3,Direct,Female,39,New Delhi,Silver,1,0,1,1
8832,15645593,Trevisani,3,Networks,Female,41,Bangalore,None,1,0,1,0
8833,15765345,Wood,5,Networks,Male,35,Delhi,None,2,1,1,0
8834,15760873,Lombardo,3,Networks,Male,50,Surat,None,1,1,1,0
8835,15794178,Walpole,4,Networks,Male,34,Chandigarh,Base,1,0,1,0
8836,15589361,Chikwendu,5,Organic,Male,34,Ahmedabad,None,1,1,1,0
8837,15662483,Ko,6,Networks,Male,43,Surat,None,2,1,1,0
8838,15809736,Steigrad,4,Networks,Male,46,Bangalore,None,1,1,1,1
8839,15731148,Isayeva,3,Networks,Male,33,Kolkata,Base,1,1,1,1
8840,15774328,Boni,4,Direct,Male,40,Hyderabad,Silver,2,1,1,0
8841,15646969,Anayolisa,5,Organic,Male,33,Bangalore,None,2,1,1,0
8842,15718769,Fallaci,3,Organic,Male,36,Hyderabad,Base,1,0,1,0
8843,15610226,Fenton,4,Networks,Female,27,Ahmedabad,None,2,0,0,0
8844,15616270,Chao,4,Organic,Male,42,Delhi,Base,1,1,0,0
8845,15790717,Osinachi,4,Organic,Male,35,Surat,None,2,0,1,0
8846,15635703,Chu,5,Direct,Female,39,Hyderabad,Silver,1,1,1,0
8847,15616365,Obiuto,3,Networks,Female,53,Bangalore,None,2,0,1,0
8848,15630244,Chu,2,Networks,Male,40,Cochin,Silver,2,0,1,0
8849,15734714,Nash,3,Networks,Female,29,Chandigarh,None,1,0,1,0
8850,15721433,Hixson,4,Networks,Female,38,Delhi,None,2,0,1,0
8851,15590201,Fiorentini,2,Organic,Female,50,Chennai,None,4,1,1,1
8852,15590828,Chidimma,5,Direct,Male,42,Surat,Silver,1,0,1,0
8853,15752097,Chiazagomekpere,5,Organic,Male,38,Mumbai,None,1,0,1,0
8854,15800031,Laura,4,Networks,Male,43,Chandigarh,None,1,1,1,1
8855,15630857,Wu,4,Organic,Female,39,New Delhi,None,2,1,1,0
8856,15689953,Toscani,4,Organic,Male,43,Cochin,Silver,1,0,0,0
8857,15759733,McMillan,5,Networks,Female,26,Chennai,None,2,1,1,0
8858,15810826,Chiekwugo,4,Networks,Male,36,New Delhi,None,2,0,0,0
8859,15668009,Hendley,5,Organic,Male,37,Hyderabad,None,2,1,0,0
8860,15743456,Birnie,5,Networks,Female,32,Cochin,None,2,0,1,0
8861,15725762,Kemp,6,Networks,Male,24,Delhi,Base,1,0,1,0
8862,15761713,Johnstone,4,Networks,Female,43,Surat,Platinum,1,0,0,0
8863,15769246,Lo Duca,6,Direct,Male,59,Bangalore,Silver,1,0,1,1
8864,15781129,Montgomery,4,Organic,Male,38,Mumbai,None,2,1,1,1
8865,15599124,Miller,6,Networks,Female,29,Chennai,None,2,0,1,0
8866,15639004,Chiemezie,4,Networks,Male,72,Bangalore,None,2,1,1,0
8867,15810995,Wright,3,Direct,Male,34,Chandigarh,Base,1,1,1,0
8868,15653773,Shaw,2,Networks,Female,38,Surat,Platinum,1,1,1,0
8869,15708357,Chapman,4,Organic,Female,38,Mumbai,None,1,0,1,0
8870,15733597,Y?an,4,Networks,Female,41,Kolkata,Gold,2,0,0,0
8871,15789560,Clark,4,Networks,Male,42,Mumbai,Platinum,1,1,1,1
8872,15699524,Howells,2,Networks,Female,30,Chandigarh,None,1,0,1,0
8873,15626475,Gamble,4,Networks,Male,30,Bangalore,None,2,1,1,0
8874,15810839,Rogers,4,Networks,Male,34,Kolkata,None,1,0,0,0
8875,15684318,McMillan,3,Direct,Female,50,New Delhi,None,2,1,1,0
8876,15768120,Brown,5,Direct,Male,36,Ahmedabad,None,2,0,1,0
8877,15712807,Robertson,3,Organic,Male,46,Chandigarh,Silver,1,1,1,1
8878,15696371,Thomas,6,Organic,Female,24,Hyderabad,None,1,0,0,0
8879,15675794,Hsing,4,Direct,Male,47,Ahmedabad,Gold,1,0,1,1
8880,15774277,Chiu,6,Networks,Male,43,Bangalore,None,2,1,1,0
8881,15603764,Chang,3,Networks,Male,49,Delhi,None,1,1,1,1
8882,15618647,Kornilova,5,Networks,Male,29,Hyderabad,None,1,1,1,0
8883,15614643,Chifo,5,Organic,Female,39,Bangalore,None,2,0,1,0
8884,15707696,Lu,2,Organic,Female,28,Chennai,None,2,1,1,0
8885,15749583,Bellucci,4,Direct,Female,38,Bangalore,None,3,0,0,1
8886,15815125,Michael,4,Organic,Male,45,Delhi,None,2,1,1,0
8887,15779620,Sinclair,3,Networks,Male,36,Hyderabad,None,1,1,0,0
8888,15768233,Chukwuebuka,2,Direct,Male,37,Mumbai,Base,1,1,0,1
8889,15637788,Schmidt,5,Networks,Male,23,Chandigarh,Base,1,0,1,0
8890,15777046,Parry,3,Networks,Female,39,Ahmedabad,Silver,1,0,1,0
8891,15788723,McIntyre,3,Direct,Female,49,Cochin,Silver,2,1,1,1
8892,15790489,Lo Duca,3,Organic,Male,34,Chennai,Platinum,1,1,0,0
8893,15739476,Ferrari,4,Networks,Female,32,Chennai,None,1,1,1,0
8894,15612670,Berry,4,Organic,Female,46,Cochin,None,2,1,1,0
8895,15631222,Cattaneo,2,Networks,Female,39,Bangalore,None,1,1,1,0
8896,15658972,Foster,4,Networks,Female,40,Mumbai,Base,1,0,1,0
8897,15724691,Gordon,5,Networks,Male,34,Hyderabad,None,2,1,1,0
8898,15740442,May,4,Networks,Male,51,Mumbai,Platinum,1,0,1,1
8899,15760427,Cameron,6,Networks,Male,40,New Delhi,Base,1,0,1,0
8900,15677939,Ch'eng,3,Networks,Female,41,Chandigarh,None,2,1,1,0
8901,15611599,Curtis,4,Networks,Female,71,Bangalore,None,2,1,1,0
8902,15633474,Whitehead,3,Networks,Male,51,Bangalore,Silver,1,1,1,0
8903,15671973,Chukwuemeka,2,Organic,Male,39,Chennai,None,2,1,1,0
8904,15790019,Onwughara,3,Networks,Male,35,Ahmedabad,None,1,1,1,0
8905,15737735,Grant,4,Organic,Male,40,Delhi,None,1,1,1,1
8906,15661745,Browne,3,Networks,Male,36,Chandigarh,None,1,1,0,0
8907,15797065,Goloubev,4,Organic,Female,32,Kolkata,None,2,1,0,0
8908,15710671,Gordon,5,Networks,Male,34,Chandigarh,Silver,1,0,0,0
8909,15656522,Sutherland,3,Organic,Male,32,Cochin,Gold,1,0,1,0
8910,15705085,Quesada,4,Organic,Female,29,Ahmedabad,None,2,0,1,0
8911,15744873,Wright,4,Direct,Female,48,Chennai,Silver,1,0,0,1
8912,15781914,Simmons,5,Direct,Male,32,Ahmedabad,Platinum,2,1,1,0
8913,15637354,Yobachukwu,4,Networks,Female,24,Surat,Gold,2,1,1,0
8914,15717307,Read,2,Networks,Male,31,Chennai,None,2,0,1,0
8915,15746695,Wunder,2,Networks,Female,39,New Delhi,None,1,0,1,0
8916,15804962,Nnaife,4,Networks,Male,36,Hyderabad,Gold,1,1,1,1
8917,15665378,Shen,2,Networks,Female,46,New Delhi,None,2,0,1,0
8918,15757865,Powell,4,Networks,Male,62,Surat,None,2,1,1,0
8919,15578787,Goddard,4,Networks,Female,52,Delhi,None,1,0,1,1
8920,15794323,Buckley,4,Networks,Male,32,Mumbai,Base,1,0,1,0
8921,15697546,McIntyre,3,Networks,Female,36,Chandigarh,None,2,0,1,0
8922,15629519,Yen,2,Networks,Female,37,Hyderabad,None,2,1,1,0
8923,15624703,Okonkwo,3,Direct,Male,35,Ahmedabad,Silver,2,0,1,0
8924,15570002,Burlingame,4,Direct,Female,55,Mumbai,Base,4,0,0,1
8925,15808566,Hs?,3,Networks,Male,46,Bangalore,None,2,1,1,0
8926,15805463,Board,4,Direct,Male,32,Bangalore,None,2,1,1,0
8927,15709136,Adams,4,Networks,Male,28,Mumbai,None,2,1,1,0
8928,15801605,Rizzo,4,Networks,Female,39,Kolkata,None,2,1,1,0
8929,15567855,Chukwufumnanya,4,Networks,Female,29,Hyderabad,None,2,0,0,0
8930,15675141,Fraser,3,Networks,Female,35,Delhi,None,1,0,1,0
8931,15665759,Russell,5,Networks,Female,69,Chennai,Base,1,1,1,0
8932,15761487,Yefimova,4,Networks,Female,55,Chennai,None,1,1,0,1
8933,15700394,Palermo,5,Organic,Female,26,Delhi,Base,2,0,1,1
8934,15631162,Bergamaschi,4,Networks,Male,32,Cochin,None,2,1,0,0
8935,15630641,Shao,6,Networks,Female,37,New Delhi,Silver,1,1,1,0
8936,15585066,Chimaraoke,4,Networks,Female,43,Hyderabad,None,1,1,0,1
8937,15722991,McGregor,3,Networks,Male,54,Ahmedabad,None,1,0,0,1
8938,15737404,Kesteven,5,Networks,Male,31,Hyderabad,Silver,1,1,1,0
8939,15722409,Ritchie,4,Organic,Male,47,Mumbai,Base,1,1,1,0
8940,15806420,Jenks,5,Networks,Male,34,Ahmedabad,None,2,0,1,0
8941,15658148,Udokamma,4,Networks,Male,38,Surat,None,2,0,1,0
8942,15810660,Boyle,5,Direct,Male,34,Delhi,Base,2,1,0,0
8943,15709780,Azuka,4,Networks,Female,37,Ahmedabad,None,2,1,1,0
8944,15727350,Pai,3,Networks,Female,37,Mumbai,Base,1,0,0,0
8945,15752312,Howells,3,Organic,Male,49,Hyderabad,Gold,2,1,1,0
8946,15616745,Hs?,3,Organic,Male,35,Bangalore,Platinum,1,1,1,0
8947,15572294,Kelly,4,Networks,Male,28,Surat,None,1,0,0,0
8948,15674110,Walton,5,Networks,Female,43,Bangalore,Platinum,1,1,0,0
8949,15662501,Ebelechukwu,3,Networks,Male,48,Chandigarh,None,1,0,1,1
8950,15649239,Vasilieva,5,Organic,Male,46,Cochin,None,2,0,1,0
8951,15700424,Hsiao,2,Networks,Female,35,Chennai,None,1,1,1,0
8952,15636388,Abrego,5,Direct,Female,23,Surat,None,1,0,1,0
8953,15713975,Gibson,3,Direct,Female,47,Cochin,Silver,1,0,1,1
8954,15592925,Giordano,5,Organic,Male,42,Chandigarh,Platinum,3,1,0,1
8955,15581626,Mancini,4,Networks,Male,54,Mumbai,None,1,1,1,1
8956,15641319,Afanasyeva,3,Organic,Male,50,Delhi,None,1,0,0,1
8957,15723481,Wright,5,Organic,Male,42,Mumbai,None,2,1,0,0
8958,15787825,Okwudiliolisa,3,Direct,Male,37,New Delhi,Gold,1,1,1,0
8959,15710726,Hughes,3,Networks,Male,52,Mumbai,None,2,1,0,0
8960,15627195,Parrott,3,Direct,Male,26,Hyderabad,Base,2,0,1,0
8961,15657957,Hughes,4,Direct,Female,26,Mumbai,Base,1,0,1,1
8962,15676117,Zinachukwudi,4,Networks,Male,44,Ahmedabad,None,1,0,1,0
8963,15607874,Keane,4,Networks,Male,38,Kolkata,Silver,1,1,0,0
8964,15796993,McCollum,5,Networks,Male,52,Hyderabad,Platinum,2,0,0,1
8965,15649858,Simpson,2,Organic,Male,37,Ahmedabad,None,1,1,1,0
8966,15811032,Gambrell,2,Direct,Female,58,Mumbai,Silver,1,1,1,0
8967,15679963,Moretti,5,Direct,Male,43,Mumbai,None,1,0,0,0
8968,15579131,Ricci,6,Networks,Male,25,Surat,None,2,1,1,0
8969,15572428,Rieke,5,Direct,Female,33,Kolkata,Base,1,1,1,0
8970,15622461,Ndubuagha,3,Networks,Female,51,Surat,Base,2,0,0,0
8971,15636105,Chung,5,Organic,Male,61,Bangalore,None,2,1,1,0
8972,15583849,Ts'ai,2,Networks,Male,40,Chandigarh,None,2,0,0,0
8973,15718780,Cox,4,Organic,Female,32,Delhi,None,1,1,1,0
8974,15739271,Lei,3,Direct,Male,33,Bangalore,Base,1,1,1,0
8975,15697129,Ulyanova,5,Organic,Female,43,Hyderabad,None,2,0,1,0
8976,15763415,Gray,3,Direct,Male,41,Kolkata,Silver,1,1,1,0
8977,15796617,McGregor,5,Networks,Male,29,Bangalore,None,2,0,1,0
8978,15626628,Tretiakova,4,Organic,Female,31,Bangalore,None,2,0,1,0
8979,15765857,Genovesi,4,Organic,Male,41,Bangalore,Silver,1,0,1,0
8980,15742511,Gordon,3,Networks,Male,35,Chandigarh,Base,1,0,1,0
8981,15786433,Aitken,4,Direct,Female,35,Chandigarh,Platinum,2,1,1,0
8982,15685805,Ginikanwa,4,Organic,Female,35,New Delhi,None,2,0,1,0
8983,15627971,Coates,3,Networks,Female,32,Mumbai,Platinum,1,0,0,0
8984,15783025,Piazza,5,Direct,Male,37,Chandigarh,None,2,0,1,0
8985,15726289,Cawood,4,Networks,Male,25,Kolkata,Platinum,1,0,1,0
8986,15802118,Ignatieff,4,Organic,Male,41,Surat,Base,1,1,1,0
8987,15607990,Gallo,5,Organic,Male,43,New Delhi,Platinum,1,1,1,0
8988,15695932,Yelverton,5,Organic,Male,36,Chennai,None,1,1,0,0
8989,15812279,William,4,Networks,Male,37,Chennai,Base,2,0,0,0
8990,15687558,Mault,4,Direct,Female,31,Cochin,Base,1,0,1,0
8991,15729065,Mackay,5,Direct,Male,28,Bangalore,Base,2,1,1,0
8992,15698902,McIntyre,3,Direct,Female,42,Hyderabad,Silver,1,0,1,1
8993,15570192,Henry,4,Direct,Female,40,Mumbai,Base,1,0,0,0
8994,15809265,Kao,3,Networks,Female,35,Delhi,None,1,1,1,0
8995,15745201,Frewin,4,Networks,Female,43,Delhi,Silver,2,1,1,0
8996,15580623,Yefremova,3,Organic,Male,28,Mumbai,None,2,0,0,0
8997,15578156,Anenechukwu,4,Organic,Male,32,Chennai,Silver,1,1,1,0
8998,15631063,Trentino,5,Networks,Female,33,Bangalore,None,2,0,1,0
8999,15692577,Tomlinson,4,Direct,Female,38,Cochin,None,1,0,1,0
9000,15810910,Royston,5,Organic,Female,38,Ahmedabad,None,2,1,1,0
9001,15723217,Cremonesi,4,Networks,Male,37,Ahmedabad,None,1,0,1,0
9002,15733111,Yeh,4,Organic,Male,32,New Delhi,Base,1,1,1,0
9003,15610727,Ch'in,4,Networks,Male,36,Surat,Silver,1,0,1,0
9004,15792720,Martinez,4,Networks,Male,33,New Delhi,Platinum,1,0,0,0
9005,15723153,Wearing,5,Organic,Male,33,Chandigarh,None,2,0,1,0
9006,15802823,Maclean,5,Organic,Female,38,Surat,None,2,1,1,0
9007,15756118,T'ao,4,Organic,Male,20,Mumbai,None,1,0,1,0
9008,15684934,Rose,5,Networks,Male,31,Ahmedabad,None,2,1,1,0
9009,15776936,Whitworth,2,Networks,Male,40,Surat,Platinum,1,1,0,1
9010,15729087,Suttor,5,Direct,Male,54,Ahmedabad,Gold,2,1,0,0
9011,15786463,Hsing,4,Direct,Female,59,Mumbai,Base,2,0,0,1
9012,15717498,Boni,5,Networks,Male,42,New Delhi,Silver,2,1,0,0
9013,15718406,Marshall,3,Networks,Male,41,Chandigarh,None,2,0,1,0
9014,15799468,Catchpole,3,Networks,Female,34,Chandigarh,None,1,0,0,0
9015,15626383,Tang,3,Organic,Male,60,Surat,Base,1,1,0,0
9016,15597385,Siddons,3,Organic,Male,41,Chennai,None,2,1,0,0
9017,15570271,Wan,3,Organic,Male,31,New Delhi,None,1,1,1,0
9018,15690330,Efimov,6,Direct,Female,40,Mumbai,None,1,1,0,0
9019,15680611,Rose,4,Networks,Male,67,Ahmedabad,None,3,1,1,0
9020,15810227,Fanucci,2,Networks,Male,34,Bangalore,None,2,1,1,0
9021,15807194,Iweobiegbulam,5,Organic,Male,34,Chennai,Base,2,0,1,0
9022,15712199,Ijendu,4,Direct,Female,61,Bangalore,Platinum,2,1,1,0
9023,15694995,O'Sullivan,5,Networks,Male,23,Bangalore,None,2,1,0,0
9024,15723400,Hutchinson,4,Networks,Male,28,Delhi,None,2,1,1,0
9025,15654772,Kwemto,4,Networks,Female,47,New Delhi,None,2,1,0,1
9026,15574743,Chiu,3,Organic,Male,29,Bangalore,None,1,1,1,0
9027,15807593,Berry,3,Organic,Female,36,Surat,None,1,0,0,0
9028,15686718,Hung,6,Direct,Male,37,Ahmedabad,Base,1,1,0,0
9029,15695299,Mordvinova,3,Networks,Female,45,Bangalore,None,1,0,1,0
9030,15722701,Bruno,3,Direct,Male,18,Hyderabad,Silver,1,0,1,0
9031,15799635,Arbour,3,Organic,Male,51,Bangalore,Base,1,0,0,1
9032,15742323,Barese,3,Networks,Male,39,Surat,None,2,0,1,0
9033,15658435,Hingston,5,Networks,Female,27,Chennai,None,2,0,0,0
9034,15586029,Davis,6,Direct,Male,34,Bangalore,None,2,0,1,0
9035,15772337,Lawrence,5,Direct,Female,49,Kolkata,Gold,1,1,1,1
9036,15807555,Chung,3,Networks,Male,45,Bangalore,None,2,0,1,0
9037,15603378,Padovano,5,Networks,Female,36,Chandigarh,Silver,1,1,0,0
9038,15792862,Blinova,4,Direct,Male,41,Hyderabad,None,1,0,1,1
9039,15657349,Carter,6,Direct,Female,50,Mumbai,None,1,0,0,1
9040,15777614,Webb,3,Organic,Female,44,Hyderabad,None,2,1,1,0
9041,15653952,T'an,3,Direct,Female,38,Chandigarh,Silver,1,1,1,0
9042,15724336,Yates,3,Direct,Female,49,Chennai,Platinum,1,0,1,0
9043,15689594,Su,5,Networks,Male,29,Chennai,Platinum,1,0,0,0
9044,15801920,Christian,5,Direct,Male,39,Chennai,None,2,0,0,0
9045,15653347,Chiu,3,Organic,Male,47,Hyderabad,None,1,0,0,1
9046,15749951,Sacco,5,Direct,Male,27,Chennai,Silver,1,0,1,1
9047,15648178,Lettiere,4,Direct,Female,23,Delhi,Silver,1,1,0,0
9048,15738662,Daluchi,4,Direct,Male,41,Ahmedabad,Platinum,1,0,1,0
9049,15640855,T'ien,5,Direct,Male,40,Chennai,Base,2,0,1,0
9050,15584288,Hung,4,Networks,Female,33,New Delhi,None,2,1,1,0
9051,15760988,Liu,4,Direct,Male,33,Ahmedabad,Base,2,0,0,0
9052,15569624,Feng,4,Direct,Female,31,New Delhi,None,2,0,1,0
9053,15597949,Gilbert,5,Direct,Female,47,Chennai,None,1,0,1,1
9054,15604551,Robb,5,Networks,Female,35,Chandigarh,None,2,0,1,0
9055,15617476,Manfrin,3,Networks,Female,30,Chennai,None,2,1,0,0
9056,15645323,Chinwenma,4,Networks,Male,55,Bangalore,None,1,1,1,1
9057,15793311,Smith,5,Direct,Female,46,Mumbai,Base,2,1,0,1
9058,15764153,Rowe,5,Networks,Female,33,Kolkata,Silver,2,1,1,0
9059,15802560,Moran,2,Organic,Female,48,New Delhi,Silver,1,1,1,0
9060,15728608,Walker,4,Direct,Female,34,Ahmedabad,None,2,1,0,0
9061,15770474,Myers,4,Networks,Female,33,Hyderabad,None,3,1,0,1
9062,15724444,Wall,3,Networks,Female,38,Hyderabad,Base,2,1,1,0
9063,15753110,McKay,5,Organic,Male,64,Chandigarh,None,2,0,1,1
9064,15711521,Egobudike,4,Networks,Male,39,Chandigarh,Base,1,1,1,0
9065,15632816,Williams,3,Direct,Female,49,Bangalore,Silver,1,1,1,0
9066,15693637,Ochoa,3,Networks,Female,30,Surat,None,2,1,1,0
9067,15725509,Otutodilinna,4,Direct,Male,30,Chennai,Base,2,1,1,0
9068,15684645,Ajuluchukwu,5,Direct,Male,41,Ahmedabad,None,2,0,1,0
9069,15692235,Bellucci,5,Networks,Female,38,Hyderabad,None,2,0,1,0
9070,15777459,Gordon,4,Organic,Female,32,Delhi,Platinum,2,1,1,1
9071,15656937,Johnston,2,Organic,Male,26,Hyderabad,Silver,1,0,1,0
9072,15610643,De Luca,2,Direct,Male,44,Chandigarh,Gold,1,0,1,0
9073,15777315,Hill,3,Networks,Male,43,New Delhi,None,2,0,0,0
9074,15611058,Eluemuno,5,Direct,Female,60,Chennai,Silver,2,1,1,1
